Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_045032_20130728_20200912_02_T1,LC08_L1TP_045032_20130728_20200912_02_T1,LC80450322013209LGN01,2013/07/28,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-07-28 18:53:11.342236,2013-07-28 18:53:43.112232,LGN,DAY,   0.80,   2.57,1408,5,    2.169,    1.422,    1.638,LPGS_15.3.1c,61.90832157,133.83677496,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.90"N,122°46'22.33"W,41°23'07.84"N,124°09'27.90"W,41°22'47.96"N,121°23'03.55"W,39°15'41.54"N,124°07'19.27"W,39°15'23.08"N,121°26'03.05"W, 40.33275,-122.77287, 41.38551,-124.15775, 41.37999,-121.38432, 39.26154,-124.12202, 39.25641,-121.43418,LC08_L2SP_045032_20130728_20200912_02_T1,LC80450322013209LGN01
LC08_L2SP_045033_20130728_20200912_02_T1,LC08_L1TP_045033_20130728_20200912_02_T1,LC80450332013209LGN01,2013/07/28,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-07-28 18:53:35.224801,2013-07-28 18:54:06.994796,LGN,DAY,   9.20,  40.92,924,5,    1.927,    1.372,    1.353,LPGS_15.3.1c,62.67690743,131.26616209,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.31"N,123°13'12.94"W,39°57'12.74"N,124°34'58.01"W,39°57'31.61"N,121°51'51.59"W,37°49'36.16"N,124°32'10.54"W,37°49'53.65"N,121°53'51.79"W, 38.90453,-123.22026, 39.95354,-124.58278, 39.95878,-121.86433, 37.82671,-124.53626, 37.83157,-121.89772,LC08_L2SP_045033_20130728_20200912_02_T1,LC80450332013209LGN01
LC08_L2SP_044032_20130806_20200912_02_T1,LC08_L1TP_044032_20130806_20200912_02_T1,LC80440322013218LGN01,2013/08/06,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-06 18:47:01.752363,2013-08-06 18:47:33.522358,LGN,DAY,   3.40,   3.40,1031,5,    3.974,    2.617,    2.990,LPGS_15.3.1c,60.08071849,136.78751762,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.14"N,121°13'57.72"W,41°23'26.02"N,122°34'44.26"W,41°20'52.15"N,119°50'10.07"W,39°17'26.02"N,122°35'30.55"W,39°15'03.06"N,119°55'57.22"W, 40.33254,-121.23270, 41.39056,-122.57896, 41.34782,-119.83613, 39.29056,-122.59182, 39.25085,-119.93256,LC08_L2SP_044032_20130806_20200912_02_T1,LC80440322013218LGN01
LC08_L2SP_044033_20130806_20200912_02_T1,LC08_L1TP_044033_20130806_20200912_02_T1,LC80440332013218LGN01,2013/08/06,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-06 18:47:25.639163,2013-08-06 18:47:57.409159,LGN,DAY,  10.17,  10.19,1336,5,    3.496,    2.348,    2.590,LPGS_15.3.1c,60.91440389,134.46138328,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.90"N,121°40'48.50"W,39°57'32.18"N,123°00'21.06"W,39°55'40.37"N,120°19'00.19"W,37°51'10.62"N,123°00'20.45"W,37°49'26.87"N,120°23'41.06"W, 38.90414,-121.68014, 39.95894,-123.00585, 39.92788,-120.31672, 37.85295,-123.00568, 37.82413,-120.39474,LC08_L2SP_044033_20130806_20200912_02_T1,LC80440332013218LGN01
LC08_L2SP_045032_20130813_20200912_02_T1,LC08_L1TP_045032_20130813_20200912_02_T1,LC80450322013225LGN01,2013/08/13,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-13 18:53:12.087412,2013-08-13 18:53:43.857408,LGN,DAY,   1.32,   1.30,1415,5,    2.755,    1.619,    2.229,LPGS_15.3.1c,58.47036126,139.33213360,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.68"N,122°46'40.87"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33269,-122.77802, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20130813_20200912_02_T1,LC80450322013225LGN01
LC08_L2SP_045033_20130813_20200913_02_T1,LC08_L1TP_045033_20130813_20200913_02_T1,LC80450332013225LGN01,2013/08/13,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/13,2020/09/13,2013-08-13 18:53:35.978449,2013-08-13 18:54:07.748445,LGN,DAY,   0.59,   6.49,1081,5,    1.407,    0.819,    1.144,LPGS_15.3.1c,59.35813676,137.20113302,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.90"N,123°13'31.62"W,39°57'12.38"N,124°35'23.28"W,39°57'31.86"N,121°52'16.86"W,37°49'35.83"N,124°32'35.05"W,37°49'53.87"N,121°54'16.31"W, 38.90414,-123.22545, 39.95344,-124.58980, 39.95885,-121.87135, 37.82662,-124.54307, 37.83163,-121.90453,LC08_L2SP_045033_20130813_20200913_02_T1,LC80450332013225LGN01
LC08_L2SP_044032_20130822_20200912_02_T1,LC08_L1TP_044032_20130822_20200912_02_T1,LC80440322013234LGN01,2013/08/22,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-22 18:47:03.404076,2013-08-22 18:47:35.174072,LGN,DAY,  17.78,  17.78,765,5,    5.305,    3.497,    3.989,LPGS_15.3.1c,56.17877996,142.77029126,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.22"N,121°14'37.82"W,41°23'26.16"N,122°35'23.03"W,41°20'53.20"N,119°50'48.73"W,39°17'26.12"N,122°36'08.14"W,39°15'04.07"N,119°56'34.73"W, 40.33256,-121.24384, 41.39060,-122.58973, 41.34811,-119.84687, 39.29059,-122.60226, 39.25113,-119.94298,LC08_L2SP_044032_20130822_20200912_02_T1,LC80440322013234LGN01
LC08_L2SP_044033_20130822_20200912_02_T1,LC08_L1TP_044033_20130822_20200912_02_T1,LC80440332013234LGN01,2013/08/22,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-22 18:47:27.290877,2013-08-22 18:47:59.060873,LGN,DAY,   6.10,   6.12,1260,5,    3.632,    2.370,    2.752,LPGS_15.3.1c,57.13612481,140.88658170,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.44"N,121°41'28.32"W,39°57'32.18"N,123°00'59"W,39°55'41.23"N,120°19'38.06"W,37°51'10.62"N,123°00'57.28"W,37°49'27.66"N,120°24'17.82"W, 38.90429,-121.69120, 39.95894,-123.01639, 39.92812,-120.32724, 37.85295,-123.01591, 37.82435,-120.40495,LC08_L2SP_044033_20130822_20200912_02_T1,LC80440332013234LGN01
LC08_L2SP_045032_20130829_20200912_02_T1,LC08_L1TP_045032_20130829_20200912_02_T1,LC80450322013241LGN01,2013/08/29,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-29 18:53:14.670949,2013-08-29 18:53:46.440945,LGN,DAY,   9.16,   9.49,1186,5,    4.344,    2.962,    3.177,LPGS_15.3.1c,54.22659190,145.46710331,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.07"N,122°47'40.20"W,41°22'57.32"N,124°10'45.23"W,41°22'39.32"N,121°24'21.28"W,39°15'40.79"N,124°08'34.37"W,39°15'24.08"N,121°27'18.11"W, 40.33252,-122.79450, 41.38259,-124.17923, 41.37759,-121.40591, 39.26133,-124.14288, 39.25669,-121.45503,LC08_L2SP_045032_20130829_20200912_02_T1,LC80450322013241LGN01
LC08_L2SP_045033_20130829_20200912_02_T1,LC08_L1TP_045033_20130829_20200912_02_T1,LC80450332013241LGN01,2013/08/29,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-08-29 18:53:38.553514,2013-08-29 18:54:10.32351,LGN,DAY,   5.20,  24.68,982,5,    3.161,    2.215,    2.256,LPGS_15.3.1c,55.23576743,143.76732654,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.42"N,123°14'30.30"W,39°57'11.52"N,124°36'26.46"W,39°57'32.36"N,121°53'07.44"W,37°49'35"N,124°33'36.40"W,37°49'54.34"N,121°55'05.41"W, 38.90456,-123.24175, 39.95320,-124.60735, 39.95899,-121.88540, 37.82639,-124.56011, 37.83176,-121.91817,LC08_L2SP_045033_20130829_20200912_02_T1,LC80450332013241LGN01
LC08_L2SP_044032_20130907_20200913_02_T1,LC08_L1TP_044032_20130907_20200913_02_T1,LC80440322013250LGN01,2013/09/07,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/13,2020/09/13,2013-09-07 18:47:02.387044,2013-09-07 18:47:34.15704,LGN,DAY,   0.00,   0.00,1125,5,    4.917,    2.761,    4.069,LPGS_15.3.1c,51.52506836,148.83372137,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.15"N,121°14'51.18"W,41°23'26.20"N,122°35'35.95"W,41°20'53.56"N,119°51'01.62"W,39°17'26.16"N,122°36'20.66"W,39°15'04.39"N,119°56'47.22"W, 40.33282,-121.24755, 41.39061,-122.59332, 41.34821,-119.85045, 39.29060,-122.60574, 39.25122,-119.94645,LC08_L2SP_044032_20130907_20200913_02_T1,LC80440322013250LGN01
LC08_L2SP_044033_20130907_20200913_02_T1,LC08_L1TP_044033_20130907_20200913_02_T1,LC80440332013250LGN01,2013/09/07,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/13,2020/09/13,2013-09-07 18:47:26.282317,2013-09-07 18:47:58.052313,LGN,DAY,   0.00,   0.00,1482,5,    3.729,    2.052,    3.113,LPGS_15.3.1c,52.59632946,147.35144934,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.80"N,121°41'41.71"W,39°57'32.18"N,123°01'24.31"W,39°55'41.52"N,120°19'50.66"W,37°51'10.62"N,123°01'21.83"W,37°49'27.95"N,120°24'30.10"W, 38.90411,-121.69492, 39.95894,-123.02342, 39.92820,-120.33074, 37.85295,-123.02273, 37.82443,-120.40836,LC08_L2SP_044033_20130907_20200913_02_T1,LC80440332013250LGN01
LC08_L2SP_045032_20130914_20200912_02_T1,LC08_L1TP_045032_20130914_20200912_02_T1,LC80450322013257LGN01,2013/09/14,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-09-14 18:53:10.667765,2013-09-14 18:53:42.437761,LGN,DAY,   1.45,   3.24,1301,5,    3.784,    2.410,    2.918,LPGS_15.3.1c,49.29421179,151.30903454,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.22"N,122°47'13.81"W,41°23'07.30"N,124°10'19.56"W,41°22'48.68"N,121°23'55.21"W,39°15'41.04"N,124°08'09.31"W,39°15'23.76"N,121°26'53.09"W, 40.33284,-122.78717, 41.38536,-124.17210, 41.38019,-121.39867, 39.26140,-124.13592, 39.25660,-121.44808,LC08_L2SP_045032_20130914_20200912_02_T1,LC80450322013257LGN01
LC08_L2SP_045033_20130914_20200912_02_T1,LC08_L1TP_045033_20130914_20200912_02_T1,LC80450332013257LGN01,2013/09/14,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-09-14 18:53:34.558802,2013-09-14 18:54:06.328798,LGN,DAY,  11.09,  43.29,797,5,    3.042,    1.996,    2.295,LPGS_15.3.1c,50.40793203,149.98018581,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.73"N,123°14'04.31"W,39°57'11.88"N,124°36'01.19"W,39°57'32.11"N,121°52'42.17"W,37°49'35.36"N,124°33'11.84"W,37°49'54.12"N,121°54'40.86"W, 38.90437,-123.23453, 39.95330,-124.60033, 39.95892,-121.87838, 37.82649,-124.55329, 37.83170,-121.91135,LC08_L2SP_045033_20130914_20200912_02_T1,LC80450332013257LGN01
LC08_L2SP_044032_20130923_20200912_02_T1,LC08_L1TP_044032_20130923_20200912_02_T1,LC80440322013266LGN01,2013/09/23,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-09-23 18:46:54.93846,2013-09-23 18:47:26.708456,LGN,DAY,   6.29,   6.29,932,5,    5.763,    3.292,    4.730,LPGS_15.3.1c,46.30485697,154.22663433,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.40"N,121°13'44.69"W,41°23'25.98"N,122°34'31.37"W,41°20'51.79"N,119°49'57.18"W,39°17'25.94"N,122°35'18.02"W,39°15'02.74"N,119°55'44.72"W, 40.33261,-121.22908, 41.39055,-122.57538, 41.34772,-119.83255, 39.29054,-122.58834, 39.25076,-119.92909,LC08_L2SP_044032_20130923_20200912_02_T1,LC80440322013266LGN01
LC08_L2SP_044033_20130923_20200913_02_T1,LC08_L1TP_044033_20130923_20200913_02_T1,LC80440332013266LGN01,2013/09/23,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/13,2020/09/13,2013-09-23 18:47:18.825261,2013-09-23 18:47:50.595257,LGN,DAY,   0.07,   0.07,1415,5,    4.432,    2.191,    3.853,LPGS_15.3.1c,47.46586844,153.07143528,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.52"N,121°40'34.57"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90431,-121.67627, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20130923_20200913_02_T1,LC80440332013266LGN01
LC08_L2SP_044032_20131009_20200912_02_T1,LC08_L1TP_044032_20131009_20200912_02_T1,LC80440322013282LGN02,2013/10/09,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-09 18:46:54.254216,2013-10-09 18:47:26.024212,LGN,DAY,  43.65,  43.65,601,5,    6.229,    3.248,    5.315,LPGS_15.3.1c,40.79927824,158.47399837,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.19"N,121°14'32.93"W,41°23'26.12"N,122°35'10.10"W,41°20'53.20"N,119°50'48.73"W,39°17'26.09"N,122°35'55.61"W,39°15'04.07"N,119°56'34.73"W, 40.33283,-121.24248, 41.39059,-122.58614, 41.34811,-119.84687, 39.29058,-122.59878, 39.25113,-119.94298,LC08_L2SP_044032_20131009_20200912_02_T1,LC80440322013282LGN02
LC08_L2SP_044033_20131009_20200912_02_T1,LC08_L1TP_044033_20131009_20200912_02_T1,LC80440332013282LGN02,2013/10/09,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-09 18:47:18.141017,2013-10-09 18:47:49.911012,LGN,DAY,   7.47,   7.47,1248,5,    4.844,    2.641,    4.060,LPGS_15.3.1c,42.02365380,157.56175588,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.70"N,121°41'22.49"W,39°57'32.18"N,123°00'59"W,39°55'41.23"N,120°19'38.06"W,37°51'10.62"N,123°00'57.28"W,37°49'27.66"N,120°24'17.82"W, 38.90436,-121.68958, 39.95894,-123.01639, 39.92812,-120.32724, 37.85295,-123.01591, 37.82435,-120.40495,LC08_L2SP_044033_20131009_20200912_02_T1,LC80440332013282LGN02
LC08_L2SP_045032_20131016_20200912_02_T1,LC08_L1TP_045032_20131016_20200912_02_T1,LC80450322013289LGN01,2013/10/16,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-16 18:53:03.107394,2013-10-16 18:53:34.87739,LGN,DAY,  17.64,  17.30,1285,5,    5.517,    2.837,    4.732,LPGS_15.3.1c,38.39787552,159.91149700,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.40"N,122°47'10.03"W,41°22'57.58"N,124°10'19.38"W,41°22'38.96"N,121°23'55.43"W,39°15'41.04"N,124°08'09.31"W,39°15'23.76"N,121°26'53.09"W, 40.33261,-122.78612, 41.38266,-124.17205, 41.37749,-121.39873, 39.26140,-124.13592, 39.25660,-121.44808,LC08_L2SP_045032_20131016_20200912_02_T1,LC80450322013289LGN01
LC08_L2SP_045033_20131016_20200912_02_T1,LC08_L1TP_045033_20131016_20200912_02_T1,LC80450332013289LGN01,2013/10/16,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-16 18:53:26.989959,2013-10-16 18:53:58.759955,LGN,DAY,   0.10,   0.06,1018,5,    4.559,    1.907,    4.141,LPGS_15.3.1c,39.64185286,159.08118381,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.62"N,123°13'59.56"W,39°57'12.06"N,124°35'48.55"W,39°57'32.11"N,121°52'42.17"W,37°49'35.51"N,124°32'59.60"W,37°49'54.12"N,121°54'40.86"W, 38.90434,-123.23321, 39.95335,-124.59682, 39.95892,-121.87838, 37.82653,-124.54989, 37.83170,-121.91135,LC08_L2SP_045033_20131016_20200912_02_T1,LC80450332013289LGN01
LC08_L2SP_044032_20131025_20200912_02_T1,LC08_L1TP_044032_20131025_20200912_02_T1,LC80440322013298LGN01,2013/10/25,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-25 18:46:46.202432,2013-10-25 18:47:17.972428,LGN,DAY,   0.05,   0.05,950,5,    7.439,    3.840,    6.371,LPGS_15.3.1c,35.40024391,161.35258804,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.97"N,121°13'43.39"W,41°23'25.91"N,122°34'18.44"W,41°20'51.79"N,119°49'57.18"W,39°17'25.91"N,122°35'05.50"W,39°15'02.74"N,119°55'44.72"W, 40.33277,-121.22872, 41.39053,-122.57179, 41.34772,-119.83255, 39.29053,-122.58486, 39.25076,-119.92909,LC08_L2SP_044032_20131025_20200912_02_T1,LC80440322013298LGN01
LC08_L2SP_044033_20131025_20200912_02_T1,LC08_L1TP_044033_20131025_20200912_02_T1,LC80440332013298LGN01,2013/10/25,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-10-25 18:47:10.084997,2013-10-25 18:47:41.854993,LGN,DAY,   0.12,   0.12,1350,5,    5.807,    2.871,    5.047,LPGS_15.3.1c,36.66335007,160.60827246,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.88"N,121°40'32.66"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90441,-121.67574, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20131025_20200912_02_T1,LC80440332013298LGN01
LC08_L2SP_045032_20131101_20200912_02_T1,LC08_L1TP_045032_20131101_20200912_02_T1,LC80450322013305LGN01,2013/11/01,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-01 18:52:56.143864,2013-11-01 18:53:27.91386,LGN,DAY,   0.05,   0.25,1288,5,    6.005,    3.073,    5.160,LPGS_15.3.1c,33.18193196,162.15768070,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.76"N,122°46'41.63"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33271,-122.77823, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20131101_20200912_02_T1,LC80450322013305LGN01
LC08_L2SP_045033_20131101_20200912_02_T1,LC08_L1TP_045033_20131101_20200912_02_T1,LC80450332013305LGN01,2013/11/01,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-01 18:53:20.030665,2013-11-01 18:53:51.800661,LGN,DAY,   0.04,  13.43,1028,5,    4.958,    2.272,    4.407,LPGS_15.3.1c,34.45556546,161.46688393,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.76"N,123°13'31.12"W,39°57'12.38"N,124°35'23.28"W,39°57'31.86"N,121°52'16.86"W,37°49'35.83"N,124°32'35.05"W,37°49'53.87"N,121°54'16.31"W, 38.90410,-123.22531, 39.95344,-124.58980, 39.95885,-121.87135, 37.82662,-124.54307, 37.83163,-121.90453,LC08_L2SP_045033_20131101_20200912_02_T1,LC80450332013305LGN01
LC08_L2SP_044032_20131110_20200912_02_T1,LC08_L1TP_044032_20131110_20200912_02_T1,LC80440322013314LGN01,2013/11/10,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-10 18:46:45.279404,2013-11-10 18:47:17.0494,LGN,DAY,   4.87,   4.87,861,5,    7.861,    3.744,    6.912,LPGS_15.3.1c,30.55088852,162.78551588,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.76"N,121°14'53.84"W,41°23'26.20"N,122°35'35.95"W,41°20'53.56"N,119°51'01.62"W,39°17'26.16"N,122°36'20.66"W,39°15'04.39"N,119°56'47.22"W, 40.33271,-121.24829, 41.39061,-122.59332, 41.34821,-119.85045, 39.29060,-122.60574, 39.25122,-119.94645,LC08_L2SP_044032_20131110_20200912_02_T1,LC80440322013314LGN01
LC08_L2SP_044033_20131110_20200912_02_T1,LC08_L1TP_044033_20131110_20200912_02_T1,LC80440332013314LGN01,2013/11/10,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-10 18:47:09.161969,2013-11-10 18:47:40.931965,LGN,DAY,   0.22,   0.22,1302,5,    6.355,    3.159,    5.515,LPGS_15.3.1c,31.83222490,162.14890844,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.73"N,121°41'42.79"W,39°57'32.18"N,123°01'11.64"W,39°55'41.81"N,120°20'03.30"W,37°51'10.62"N,123°01'09.55"W,37°49'28.20"N,120°24'42.34"W, 38.90437,-121.69522, 39.95894,-123.01990, 39.92828,-120.33425, 37.85295,-123.01932, 37.82450,-120.41176,LC08_L2SP_044033_20131110_20200912_02_T1,LC80440332013314LGN01
LC08_L2SP_045032_20131117_20200912_02_T1,LC08_L1TP_045032_20131117_20200912_02_T1,LC80450322013321LGN02,2013/11/17,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-17 18:52:51.988606,2013-11-17 18:53:23.758602,LGN,DAY,   2.96,   2.91,1158,5,    6.893,    3.509,    5.933,LPGS_15.3.1c,28.72500838,162.98071966,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.86"N,122°47'09.92"W,41°22'57.72"N,124°10'06.49"W,41°22'38.96"N,121°23'55.43"W,39°15'41.15"N,124°07'56.82"W,39°15'23.76"N,121°26'53.09"W, 40.33274,-122.78609, 41.38270,-124.16847, 41.37749,-121.39873, 39.26143,-124.13245, 39.25660,-121.44808,LC08_L2SP_045032_20131117_20200912_02_T1,LC80450322013321LGN02
LC08_L2SP_045033_20131117_20200912_02_T1,LC08_L1TP_045033_20131117_20200912_02_T1,LC80450332013321LGN02,2013/11/17,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-17 18:53:15.875407,2013-11-17 18:53:47.645403,LGN,DAY,   5.82,   5.17,852,5,    6.147,    2.821,    5.461,LPGS_15.3.1c,30.00903415,162.37597037,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.16"N,123°13'59.09"W,39°57'12.06"N,124°35'48.55"W,39°57'32.11"N,121°52'42.17"W,37°49'35.51"N,124°32'59.60"W,37°49'54.12"N,121°54'40.86"W, 38.90421,-123.23308, 39.95335,-124.59682, 39.95892,-121.87838, 37.82653,-124.54989, 37.83170,-121.91135,LC08_L2SP_045033_20131117_20200912_02_T1,LC80450332013321LGN02
LC08_L2SP_044033_20131126_20200912_02_T1,LC08_L1TP_044033_20131126_20200912_02_T1,LC80440332013330LGN01,2013/11/26,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2013-11-26 18:47:01.452628,2013-11-26 18:47:33.222624,LGN,DAY,  52.80,  52.83,1235,5,    6.879,    3.666,    5.820,LPGS_15.3.1c,28.01131055,162.29185916,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.34"N,121°41'22.70"W,39°57'32.18"N,123°00'59"W,39°55'41.23"N,120°19'38.06"W,37°51'10.62"N,123°00'57.28"W,37°49'27.66"N,120°24'17.82"W, 38.90454,-121.68964, 39.95894,-123.01639, 39.92812,-120.32724, 37.85295,-123.01591, 37.82435,-120.40495,LC08_L2SP_044033_20131126_20200912_02_T1,LC80440332013330LGN01
