Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_045032_20130728_20200912_02_T1,LC08_L1TP_045032_20130728_20200912_02_T1,LC80450322013209LGN01,2013-07-28,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-07-28 18:53:11.342236,2013-07-28 18:53:43.112232,LGN,DAY,0.8,2.57,1408,5,2.169,1.422,1.638,LPGS_15.3.1c,61.90832157,133.83677496,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.90""N","122°46'22.33""W","41°23'07.84""N","124°09'27.90""W","41°22'47.96""N","121°23'03.55""W","39°15'41.54""N","124°07'19.27""W","39°15'23.08""N","121°26'03.05""W",40.33275,-122.77287,41.38551,-124.15775,41.37999,-121.38432,39.26154,-124.12202,39.25641,-121.43418,LC08_L2SP_045032_20130728_20200912_02_T1,LC80450322013209LGN01
LC08_L2SP_044032_20130806_20200912_02_T1,LC08_L1TP_044032_20130806_20200912_02_T1,LC80440322013218LGN01,2013-08-06,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-08-06 18:47:01.752363,2013-08-06 18:47:33.522358,LGN,DAY,3.4,3.4,1031,5,3.974,2.617,2.99,LPGS_15.3.1c,60.08071849,136.78751762,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.14""N","121°13'57.72""W","41°23'26.02""N","122°34'44.26""W","41°20'52.15""N","119°50'10.07""W","39°17'26.02""N","122°35'30.55""W","39°15'03.06""N","119°55'57.22""W",40.33254,-121.2327,41.39056,-122.57896,41.34782,-119.83613,39.29056,-122.59182,39.25085,-119.93256,LC08_L2SP_044032_20130806_20200912_02_T1,LC80440322013218LGN01
LC08_L2SP_045032_20130813_20200912_02_T1,LC08_L1TP_045032_20130813_20200912_02_T1,LC80450322013225LGN01,2013-08-13,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-08-13 18:53:12.087412,2013-08-13 18:53:43.857408,LGN,DAY,1.32,1.3,1415,5,2.755,1.619,2.229,LPGS_15.3.1c,58.47036126,139.3321336,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.68""N","122°46'40.87""W","41°22'57.97""N","124°09'40.64""W","41°22'38.42""N","121°23'16.69""W","39°15'41.40""N","124°07'31.76""W","39°15'23.26""N","121°26'15.54""W",40.33269,-122.77802,41.38277,-124.16129,41.37734,-121.38797,39.2615,-124.12549,39.25646,-121.43765,LC08_L2SP_045032_20130813_20200912_02_T1,LC80450322013225LGN01
LC08_L2SP_044032_20130822_20200912_02_T1,LC08_L1TP_044032_20130822_20200912_02_T1,LC80440322013234LGN01,2013-08-22,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-08-22 18:47:03.404076,2013-08-22 18:47:35.174072,LGN,DAY,17.78,17.78,765,5,5.305,3.497,3.989,LPGS_15.3.1c,56.17877996,142.77029126,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.22""N","121°14'37.82""W","41°23'26.16""N","122°35'23.03""W","41°20'53.20""N","119°50'48.73""W","39°17'26.12""N","122°36'08.14""W","39°15'04.07""N","119°56'34.73""W",40.33256,-121.24384,41.3906,-122.58973,41.34811,-119.84687,39.29059,-122.60226,39.25113,-119.94298,LC08_L2SP_044032_20130822_20200912_02_T1,LC80440322013234LGN01
LC08_L2SP_045032_20130829_20200912_02_T1,LC08_L1TP_045032_20130829_20200912_02_T1,LC80450322013241LGN01,2013-08-29,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-08-29 18:53:14.670949,2013-08-29 18:53:46.440945,LGN,DAY,9.16,9.49,1186,5,4.344,2.962,3.177,LPGS_15.3.1c,54.2265919,145.46710331,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.07""N","122°47'40.20""W","41°22'57.32""N","124°10'45.23""W","41°22'39.32""N","121°24'21.28""W","39°15'40.79""N","124°08'34.37""W","39°15'24.08""N","121°27'18.11""W",40.33252,-122.7945,41.38259,-124.17923,41.37759,-121.40591,39.26133,-124.14288,39.25669,-121.45503,LC08_L2SP_045032_20130829_20200912_02_T1,LC80450322013241LGN01
LC08_L2SP_044032_20130907_20200913_02_T1,LC08_L1TP_044032_20130907_20200913_02_T1,LC80440322013250LGN01,2013-09-07,T1,2,44,32,44,32,NADIR,0.0,2020/09/13,2020/09/13,2013-09-07 18:47:02.387044,2013-09-07 18:47:34.15704,LGN,DAY,0.0,0.0,1125,5,4.917,2.761,4.069,LPGS_15.3.1c,51.52506836,148.83372137,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.15""N","121°14'51.18""W","41°23'26.20""N","122°35'35.95""W","41°20'53.56""N","119°51'01.62""W","39°17'26.16""N","122°36'20.66""W","39°15'04.39""N","119°56'47.22""W",40.33282,-121.24755,41.39061,-122.59332,41.34821,-119.85045,39.2906,-122.60574,39.25122,-119.94645,LC08_L2SP_044032_20130907_20200913_02_T1,LC80440322013250LGN01
LC08_L2SP_045032_20130914_20200912_02_T1,LC08_L1TP_045032_20130914_20200912_02_T1,LC80450322013257LGN01,2013-09-14,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-09-14 18:53:10.667765,2013-09-14 18:53:42.437761,LGN,DAY,1.45,3.24,1301,5,3.784,2.41,2.918,LPGS_15.3.1c,49.29421179,151.30903454,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.22""N","122°47'13.81""W","41°23'07.30""N","124°10'19.56""W","41°22'48.68""N","121°23'55.21""W","39°15'41.04""N","124°08'09.31""W","39°15'23.76""N","121°26'53.09""W",40.33284,-122.78717,41.38536,-124.1721,41.38019,-121.39867,39.2614,-124.13592,39.2566,-121.44808,LC08_L2SP_045032_20130914_20200912_02_T1,LC80450322013257LGN01
LC08_L2SP_044032_20130923_20200912_02_T1,LC08_L1TP_044032_20130923_20200912_02_T1,LC80440322013266LGN01,2013-09-23,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-09-23 18:46:54.93846,2013-09-23 18:47:26.708456,LGN,DAY,6.29,6.29,932,5,5.763,3.292,4.73,LPGS_15.3.1c,46.30485697,154.22663433,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.40""N","121°13'44.69""W","41°23'25.98""N","122°34'31.37""W","41°20'51.79""N","119°49'57.18""W","39°17'25.94""N","122°35'18.02""W","39°15'02.74""N","119°55'44.72""W",40.33261,-121.22908,41.39055,-122.57538,41.34772,-119.83255,39.29054,-122.58834,39.25076,-119.92909,LC08_L2SP_044032_20130923_20200912_02_T1,LC80440322013266LGN01
LC08_L2SP_044032_20131009_20200912_02_T1,LC08_L1TP_044032_20131009_20200912_02_T1,LC80440322013282LGN02,2013-10-09,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-10-09 18:46:54.254216,2013-10-09 18:47:26.024212,LGN,DAY,43.65,43.65,601,5,6.229,3.248,5.315,LPGS_15.3.1c,40.79927824,158.47399837,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","121°14'32.93""W","41°23'26.12""N","122°35'10.10""W","41°20'53.20""N","119°50'48.73""W","39°17'26.09""N","122°35'55.61""W","39°15'04.07""N","119°56'34.73""W",40.33283,-121.24248,41.39059,-122.58614,41.34811,-119.84687,39.29058,-122.59878,39.25113,-119.94298,LC08_L2SP_044032_20131009_20200912_02_T1,LC80440322013282LGN02
LC08_L2SP_045032_20131016_20200912_02_T1,LC08_L1TP_045032_20131016_20200912_02_T1,LC80450322013289LGN01,2013-10-16,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-10-16 18:53:03.107394,2013-10-16 18:53:34.87739,LGN,DAY,17.64,17.3,1285,5,5.517,2.837,4.732,LPGS_15.3.1c,38.39787552,159.911497,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.40""N","122°47'10.03""W","41°22'57.58""N","124°10'19.38""W","41°22'38.96""N","121°23'55.43""W","39°15'41.04""N","124°08'09.31""W","39°15'23.76""N","121°26'53.09""W",40.33261,-122.78612,41.38266,-124.17205,41.37749,-121.39873,39.2614,-124.13592,39.2566,-121.44808,LC08_L2SP_045032_20131016_20200912_02_T1,LC80450322013289LGN01
LC08_L2SP_044032_20131025_20200912_02_T1,LC08_L1TP_044032_20131025_20200912_02_T1,LC80440322013298LGN01,2013-10-25,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-10-25 18:46:46.202432,2013-10-25 18:47:17.972428,LGN,DAY,0.05,0.05,950,5,7.439,3.84,6.371,LPGS_15.3.1c,35.40024391,161.35258804,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.97""N","121°13'43.39""W","41°23'25.91""N","122°34'18.44""W","41°20'51.79""N","119°49'57.18""W","39°17'25.91""N","122°35'05.50""W","39°15'02.74""N","119°55'44.72""W",40.33277,-121.22872,41.39053,-122.57179,41.34772,-119.83255,39.29053,-122.58486,39.25076,-119.92909,LC08_L2SP_044032_20131025_20200912_02_T1,LC80440322013298LGN01
LC08_L2SP_045032_20131101_20200912_02_T1,LC08_L1TP_045032_20131101_20200912_02_T1,LC80450322013305LGN01,2013-11-01,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-11-01 18:52:56.143864,2013-11-01 18:53:27.91386,LGN,DAY,0.05,0.25,1288,5,6.005,3.073,5.16,LPGS_15.3.1c,33.18193196,162.1576807,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.76""N","122°46'41.63""W","41°22'57.97""N","124°09'40.64""W","41°22'38.42""N","121°23'16.69""W","39°15'41.40""N","124°07'31.76""W","39°15'23.26""N","121°26'15.54""W",40.33271,-122.77823,41.38277,-124.16129,41.37734,-121.38797,39.2615,-124.12549,39.25646,-121.43765,LC08_L2SP_045032_20131101_20200912_02_T1,LC80450322013305LGN01
LC08_L2SP_044032_20131110_20200912_02_T1,LC08_L1TP_044032_20131110_20200912_02_T1,LC80440322013314LGN01,2013-11-10,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-11-10 18:46:45.279404,2013-11-10 18:47:17.0494,LGN,DAY,4.87,4.87,861,5,7.861,3.744,6.912,LPGS_15.3.1c,30.55088852,162.78551588,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.76""N","121°14'53.84""W","41°23'26.20""N","122°35'35.95""W","41°20'53.56""N","119°51'01.62""W","39°17'26.16""N","122°36'20.66""W","39°15'04.39""N","119°56'47.22""W",40.33271,-121.24829,41.39061,-122.59332,41.34821,-119.85045,39.2906,-122.60574,39.25122,-119.94645,LC08_L2SP_044032_20131110_20200912_02_T1,LC80440322013314LGN01
LC08_L2SP_045032_20131117_20200912_02_T1,LC08_L1TP_045032_20131117_20200912_02_T1,LC80450322013321LGN02,2013-11-17,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-11-17 18:52:51.988606,2013-11-17 18:53:23.758602,LGN,DAY,2.96,2.91,1158,5,6.893,3.509,5.933,LPGS_15.3.1c,28.72500838,162.98071966,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.86""N","122°47'09.92""W","41°22'57.72""N","124°10'06.49""W","41°22'38.96""N","121°23'55.43""W","39°15'41.15""N","124°07'56.82""W","39°15'23.76""N","121°26'53.09""W",40.33274,-122.78609,41.3827,-124.16847,41.37749,-121.39873,39.26143,-124.13245,39.2566,-121.44808,LC08_L2SP_045032_20131117_20200912_02_T1,LC80450322013321LGN02
LC08_L2SP_044033_20131126_20200912_02_T1,LC08_L1TP_044033_20131126_20200912_02_T1,LC80440332013330LGN01,2013-11-26,T1,2,44,33,44,33,NADIR,0.0,2020/09/12,2020/09/12,2013-11-26 18:47:01.452628,2013-11-26 18:47:33.222624,LGN,DAY,52.8,52.83,1235,5,6.879,3.666,5.82,LPGS_15.3.1c,28.01131055,162.29185916,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"38°54'16.34""N","121°41'22.70""W","39°57'32.18""N","123°00'59""W","39°55'41.23""N","120°19'38.06""W","37°51'10.62""N","123°00'57.28""W","37°49'27.66""N","120°24'17.82""W",38.90454,-121.68964,39.95894,-123.01639,39.92812,-120.32724,37.85295,-123.01591,37.82435,-120.40495,LC08_L2SP_044033_20131126_20200912_02_T1,LC80440332013330LGN01
LC08_L2SP_045032_20131203_20200912_02_T1,LC08_L1TP_045032_20131203_20200912_02_T1,LC80450322013337LGN01,2013-12-03,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-12-03 18:52:49.278153,2013-12-03 18:53:21.048149,LGN,DAY,2.78,2.73,1127,5,7.508,3.976,6.369,LPGS_15.3.1c,25.48959096,162.52079217,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.26""N","122°48'13.03""W","41°22'56.93""N","124°11'23.96""W","41°22'39.68""N","121°24'47.09""W","39°15'40.43""N","124°09'11.92""W","39°15'24.41""N","121°27'43.13""W",40.33285,-122.80362,41.38248,-124.18999,41.37769,-121.41308,39.26123,-124.15331,39.25678,-121.46198,LC08_L2SP_045032_20131203_20200912_02_T1,LC80450322013337LGN01
LC08_L2SP_044032_20131212_20200912_02_T1,LC08_L1TP_044032_20131212_20200912_02_T1,LC80440322013346LGN01,2013-12-12,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-12-12 18:46:35.282685,2013-12-12 18:47:07.052681,LGN,DAY,7.97,7.97,568,5,8.801,4.884,7.321,LPGS_15.3.1c,24.3564231,161.79195574,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.12""N","121°15'47.56""W","41°23'26.38""N","122°36'27.61""W","41°20'54.96""N","119°51'53.17""W","39°17'16.62""N","122°37'10.81""W","39°14'55.97""N","119°57'37.62""W",40.33281,-121.26321,41.39066,-122.60767,41.3486,-119.86477,39.28795,-122.61967,39.24888,-119.96045,LC08_L2SP_044032_20131212_20200912_02_T1,LC80440322013346LGN01
LC08_L2SP_045032_20131219_20200912_02_T1,LC08_L1TP_045032_20131219_20200912_02_T1,LC80450322013353LGN04,2013-12-19,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2013-12-19 18:52:39.509301,2013-12-19 18:53:11.279297,LGN,DAY,1.95,1.91,1084,5,7.953,4.245,6.726,LPGS_15.3.1c,23.86074444,161.04245971,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.48""N","122°47'45.10""W","41°22'57.18""N","124°10'58.12""W","41°22'39.32""N","121°24'21.28""W","39°15'40.68""N","124°08'46.86""W","39°15'24.08""N","121°27'18.11""W",40.33291,-122.79586,41.38255,-124.18281,41.37759,-121.40591,39.2613,-124.14635,39.25669,-121.45503,LC08_L2SP_045032_20131219_20200912_02_T1,LC80450322013353LGN04
LC08_L2SP_044032_20131228_20200912_02_T1,LC08_L1TP_044032_20131228_20200912_02_T1,LC80440322013362LGN01,2013-12-28,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2013-12-28 18:46:26.466895,2013-12-28 18:46:58.236891,LGN,DAY,2.74,2.74,730,5,9.044,4.843,7.638,LPGS_15.3.1c,23.74669118,159.89608143,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.29""N","121°15'39.74""W","41°23'26.38""N","122°36'27.61""W","41°20'54.96""N","119°51'53.17""W","39°17'16.62""N","122°37'10.81""W","39°14'55.97""N","119°57'37.62""W",40.33258,-121.26104,41.39066,-122.60767,41.3486,-119.86477,39.28795,-122.61967,39.24888,-119.96045,LC08_L2SP_044032_20131228_20200912_02_T1,LC80440322013362LGN01
LC08_L2SP_045032_20140104_20200912_02_T1,LC08_L1TP_045032_20140104_20200912_02_T1,LC80450322014004LGN01,2014-01-04,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2014-01-04 18:52:32.891776,2014-01-04 18:53:04.661772,LGN,DAY,1.33,1.34,1109,5,7.887,4.431,6.524,LPGS_15.3.1c,24.0708937,158.8981451,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.97""N","122°48'20.41""W","41°22'56.93""N","124°11'23.96""W","41°22'39.83""N","121°24'59.98""W","39°15'40.43""N","124°09'11.92""W","39°15'24.59""N","121°27'55.66""W",40.33277,-122.80567,41.38248,-124.18999,41.37773,-121.41666,39.26123,-124.15331,39.25683,-121.46546,LC08_L2SP_045032_20140104_20200912_02_T1,LC80450322014004LGN01
LC08_L2SP_044032_20140113_20200912_02_T1,LC08_L1TP_044032_20140113_20200912_02_T1,LC80440322014013LGN01,2014-01-13,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2014-01-13 18:46:12.199001,2014-01-13 18:46:43.968997,LGN,DAY,12.58,12.58,710,5,8.964,5.101,7.371,LPGS_15.3.1c,25.01581647,157.55022989,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.65""N","121°14'25.12""W","41°23'26.12""N","122°35'10.10""W","41°20'52.84""N","119°50'35.84""W","39°17'26.09""N","122°35'55.61""W","39°15'03.71""N","119°56'22.20""W",40.33268,-121.24031,41.39059,-122.58614,41.34801,-119.84329,39.29058,-122.59878,39.25103,-119.9395,LC08_L2SP_044032_20140113_20200912_02_T1,LC80440322014013LGN01
LC08_L2SP_045032_20140120_20200912_02_T1,LC08_L1TP_045032_20140120_20200912_02_T1,LC80450322014020LGN01,2014-01-20,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2014-01-20 18:52:20.424291,2014-01-20 18:52:52.194286,LGN,DAY,0.54,0.53,1159,5,7.577,4.291,6.244,LPGS_15.3.1c,26.14563158,156.47820128,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.32""N","122°47'42.07""W","41°22'57.32""N","124°10'45.23""W","41°22'39.32""N","121°24'21.28""W","39°15'40.79""N","124°08'34.37""W","39°15'24.08""N","121°27'18.11""W",40.33259,-122.79502,41.38259,-124.17923,41.37759,-121.40591,39.26133,-124.14288,39.25669,-121.45503,LC08_L2SP_045032_20140120_20200912_02_T1,LC80450322014020LGN01
LC08_L2SP_045032_20140205_20200912_02_T1,LC08_L1TP_045032_20140205_20200912_02_T1,LC80450322014036LGN01,2014-02-05,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2014-02-05 18:52:11.922542,2014-02-05 18:52:43.692539,LGN,DAY,22.88,24.51,1214,5,7.096,4.056,5.822,LPGS_15.3.1c,29.89370793,154.078926,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.79""N","122°48'20.38""W","41°22'56.93""N","124°11'23.96""W","41°22'39.83""N","121°24'59.98""W","39°15'40.43""N","124°09'11.92""W","39°15'24.59""N","121°27'55.66""W",40.33272,-122.80566,41.38248,-124.18999,41.37773,-121.41666,39.26123,-124.15331,39.25683,-121.46546,LC08_L2SP_045032_20140205_20200912_02_T1,LC80450322014036LGN01
LC08_L2SP_045032_20140221_20200911_02_T1,LC08_L1TP_045032_20140221_20200911_02_T1,LC80450322014052LGN01,2014-02-21,T1,2,45,32,45,32,NADIR,0.0,2020/09/11,2020/09/11,2014-02-21 18:51:58.746595,2014-02-21 18:52:30.516591,LGN,DAY,3.67,3.59,1203,5,6.393,3.761,5.17,LPGS_15.3.1c,34.95310936,151.87446773,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.18""N","122°48'07.27""W","41°22'57.04""N","124°11'11.04""W","41°22'39.68""N","121°24'47.09""W","39°15'40.54""N","124°08'59.39""W","39°15'24.41""N","121°27'43.13""W",40.33255,-122.80202,41.38251,-124.1864,41.37769,-121.41308,39.26126,-124.14983,39.25678,-121.46198,LC08_L2SP_045032_20140221_20200911_02_T1,LC80450322014052LGN01
LC08_L2SP_044032_20140318_20200911_02_T1,LC08_L1TP_044032_20140318_20200911_02_T1,LC80440322014077LGN01,2014-03-18,T1,2,44,32,44,32,NADIR,0.0,2020/09/11,2020/09/11,2014-03-18 18:45:28.39498,2014-03-18 18:46:00.164976,LGN,DAY,0.33,0.33,1021,5,6.286,3.776,5.025,LPGS_15.3.1c,44.34506905,148.67908061,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","121°15'53.82""W","41°23'26.41""N","122°36'40.54""W","41°20'55.32""N","119°52'06.10""W","39°17'26.38""N","122°37'23.27""W","39°15'06.01""N","119°57'49.72""W",40.33283,-121.26495,41.39067,-122.61126,41.3487,-119.86836,39.29066,-122.62313,39.25167,-119.96381,LC08_L2SP_044032_20140318_20200911_02_T1,LC80440322014077LGN01
LC08_L2SP_045032_20140410_20200911_02_T1,LC08_L1TP_045032_20140410_20200911_02_T1,LC80450322014100LGN01,2014-04-10,T1,2,45,32,45,32,NADIR,0.0,2020/09/11,2020/09/11,2014-04-10 18:51:16.490554,2014-04-10 18:51:48.26055,LGN,DAY,0.64,1.39,1276,5,4.242,2.723,3.252,LPGS_15.3.1c,53.08808128,145.24706252,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.83""N","122°48'20.27""W","41°22'56.93""N","124°11'23.96""W","41°22'39.83""N","121°24'59.98""W","39°15'40.43""N","124°09'11.92""W","39°15'24.59""N","121°27'55.66""W",40.33273,-122.80563,41.38248,-124.18999,41.37773,-121.41666,39.26123,-124.15331,39.25683,-121.46546,LC08_L2SP_045032_20140410_20200911_02_T1,LC80450322014100LGN01
LC08_L2SP_044032_20140419_20200911_02_T1,LC08_L1TP_044032_20140419_20200911_02_T1,LC80440322014109LGN01,2014-04-19,T1,2,44,32,44,32,NADIR,0.0,2020/09/11,2020/09/11,2014-04-19 18:44:55.577423,2014-04-19 18:45:27.34742,LGN,DAY,3.27,3.27,1013,5,5.475,3.688,4.047,LPGS_15.3.1c,56.181202,143.51860314,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.48""N","121°15'25.31""W","41°23'26.30""N","122°36'01.76""W","41°20'54.60""N","119°51'40.28""W","39°17'26.27""N","122°36'45.68""W","39°15'05.36""N","119°57'24.70""W",40.33291,-121.25703,41.39064,-122.60049,41.3485,-119.86119,39.29063,-122.61269,39.25149,-119.95686,LC08_L2SP_044032_20140419_20200911_02_T1,LC80440322014109LGN01
LC08_L2SP_044032_20140505_20200911_02_T1,LC08_L1TP_044032_20140505_20200911_02_T1,LC80440322014125LGN01,2014-05-05,T1,2,44,32,44,32,NADIR,0.0,2020/09/11,2020/09/11,2014-05-05 18:44:39.137273,2014-05-05 18:45:10.907269,LGN,DAY,45.72,45.72,409,5,6.234,4.516,4.297,LPGS_15.3.1c,60.84137433,139.65227798,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.94""N","121°15'24.26""W","41°23'26.30""N","122°36'01.76""W","41°20'54.60""N","119°51'40.28""W","39°17'26.27""N","122°36'45.68""W","39°15'05.36""N","119°57'24.70""W",40.33276,-121.25674,41.39064,-122.60049,41.3485,-119.86119,39.29063,-122.61269,39.25149,-119.95686,LC08_L2SP_044032_20140505_20200911_02_T1,LC80440322014125LGN01
LC08_L2SP_045032_20140512_20200911_02_T1,LC08_L1TP_045032_20140512_20200911_02_T1,LC80450322014132LGN01,2014-05-12,T1,2,45,32,45,32,NADIR,0.0,2020/09/11,2020/09/11,2014-05-12 18:50:46.674119,2014-05-12 18:51:18.444115,LGN,DAY,0.18,0.17,1360,5,3.55,2.671,2.338,LPGS_15.3.1c,62.45349185,137.66995974,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.90""N","122°49'04.76""W","41°22'56.39""N","124°12'15.62""W","41°22'40.55""N","121°25'51.64""W","39°15'39.92""N","124°10'01.96""W","39°15'25.24""N","121°28'45.70""W",40.33275,-122.81799,41.38233,-124.20434,41.37793,-121.43101,39.26109,-124.16721,39.25701,-121.47936,LC08_L2SP_045032_20140512_20200911_02_T1,LC80450322014132LGN01
LC08_L2SP_044032_20140521_20200911_02_T1,LC08_L1TP_044032_20140521_20200911_02_T1,LC80440322014141LGN01,2014-05-21,T1,2,44,32,44,32,NADIR,0.0,2020/09/11,2020/09/11,2014-05-21 18:44:31.164958,2014-05-21 18:45:02.934954,LGN,DAY,24.04,24.04,738,5,5.2,3.732,3.622,LPGS_15.3.1c,64.12247679,135.11822144,ACTUAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.14""N","121°12'55.01""W","41°23'25.76""N","122°33'39.67""W","41°20'50.35""N","119°49'05.63""W","39°17'25.76""N","122°34'27.95""W","39°15'01.40""N","119°54'54.72""W",40.33254,-121.21528,41.39049,-122.56102,41.34732,-119.81823,39.29049,-122.57443,39.25039,-119.9152,LC08_L2SP_044032_20140521_20200911_02_T1,LC80440322014141LGN01
